"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_arrangementAttachments_0_displayName","features_properties_arrangementAttachments_0_fileName","features_properties_arrangementAttachments_0_fileType","features_properties_arrangementAttachments_0_linkName","features_properties_arrangementAttachments_0_sizeInBytes","features_properties_arrangementAttachments_0_uniqueFileName","features_properties_arrangementAttachments_1_displayName","features_properties_arrangementAttachments_1_fileName","features_properties_arrangementAttachments_1_fileType","features_properties_arrangementAttachments_1_linkName","features_properties_arrangementAttachments_1_sizeInBytes","features_properties_arrangementAttachments_1_uniqueFileName","features_properties_attendingGroups_0","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_periods_1_closureType","features_properties_periods_1_direction","features_properties_periods_1_finishTime","features_properties_periods_1_fromDay","features_properties_periods_1_startTime","features_properties_periods_1_toDay","features_properties_periods_2_closureType","features_properties_periods_2_direction","features_properties_periods_2_finishTime","features_properties_periods_2_fromDay","features_properties_periods_2_startTime","features_properties_periods_2_toDay","features_properties_periods_3_closureType","features_properties_periods_3_direction","features_properties_periods_3_finishTime","features_properties_periods_3_fromDay","features_properties_periods_3_startTime","features_properties_periods_3_toDay","features_properties_periods_4_closureType","features_properties_periods_4_direction","features_properties_periods_4_finishTime","features_properties_periods_4_fromDay","features_properties_periods_4_startTime","features_properties_periods_4_toDay","features_properties_periods_5_closureType","features_properties_periods_5_direction","features_properties_periods_5_finishTime","features_properties_periods_5_fromDay","features_properties_periods_5_startTime","features_properties_periods_5_toDay","features_properties_periods_6_closureType","features_properties_periods_6_direction","features_properties_periods_6_finishTime","features_properties_periods_6_fromDay","features_properties_periods_6_startTime","features_properties_periods_6_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_properties_webLinks_1_linkText","features_properties_webLinks_1_linkURL","features_type"
"150.98402","-33.82104","POINT","727153"," ","Allow extra travel time","Use alternative route","","","","","","","","","","","",""," ","1512098955916","SCHEDULED ROAD WORKS","M4 mwy off-ramp to Burnett St.<br/>"," ","","","1512478799059","False"," ","SCHEDULED ROAD WORKS - MERRYLANDS M4 Mwy off-ramp to Coleman St","False","Planned","False","False","True","1512098955916","Scheduled road works","None"," ","ROAD_CLOSURE","Westbound","5am","Monday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Coleman Street","","","","","","","","to","M4 Motorway off-ramp","","0","SYD_WEST"," ","Merrylands","","-1","1512306000000",""," ","None","None","","","","","Feature"
"151.23225","-33.92721","POINT","727211"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1512120326398","SCHEDULED ROAD WORKS Light rail project"," "," ","","","1513947599059","False"," ","SCHEDULED ROAD WORKS Light rail project - KINGSFORD Anzac Pde between Wallace St and Botany St","False","Planned","False","False","False","1512120409357","Scheduled road works","None","2 of 4 lanes will close in both directions.<br/>","LANE_CLOSURE","Both directions","5am","Sunday","9pm"," ","LANE_CLOSURE","Both directions","5am","Monday","9pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","9pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","9pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","Wallace Street","","","","","","","","between","Anzac Parade","","0","SYD_MET","Botany Street","Kingsford","","-1","1512478800000","Light rail project"," ","None","None","","","","","Feature"
"151.20537","-33.86339","POINT","725464","","","","","","","","","","","","","","","","","1510652958743","SCHEDULED ROAD WORKS Maintenance","Motorists can consider using the Cahill Express Way or Harbour St. <br/>"," ","","","1512219599059","False"," ","SCHEDULED ROAD WORKS Maintenance - SYDNEY York St Off-ramp at Grosvenor St","True","Planned","False","False","False","1511363652775","Scheduled road works","None","3 of 4 lanes will be closed.<br/>","LANE_CLOSURE","Southbound","5am","Monday","9:30pm"," ","LANE_CLOSURE","Southbound","5am","Tuesday","9:30pm"," ","LANE_CLOSURE","Southbound","5am","Wednesday","9:30pm"," ","LANE_CLOSURE","Southbound","4:30am","Thursday","10pm"," ","LANE_CLOSURE","Southbound","6am","Friday","11pm"," ","LANE_CLOSURE","Southbound","6am","Saturday","11pm"," ","LANE_CLOSURE","Southbound","5:30am","Sunday","9:30pm"," "," ","","Grosvenor Street","","","","","","","","at","York Street Off-ramp","","0","SYD_MET"," ","Sydney","","-1","1511096400000","","","","","","","","",""
"150.72322","-33.71373","POINT","710761"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1506587976910","SCHEDULED ROAD WORKS Maintenance"," "," ","","","1513947599060","False"," ","SCHEDULED ROAD WORKS Maintenance - CRANEBROOK The Northern Rd at Andromeda Dr","False","Planned","False","False","False","1508159549140","Scheduled road works","None"," ","LANE_CLOSURE","Both directions","5am","Sunday","8pm"," ","LANE_CLOSURE","Both directions","5am","Monday","8pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","8pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","8pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","8pm"," ","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," "," ","","Andromeda Drive","","","","","","","","at","The Northern Road","","0","SYD_WEST"," ","Cranebrook","","-1","1506949200000","Maintenance"," ","None","None","","","","","Feature"
"151.7509","-32.87833","POINT","712668"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1508315188850","SCHEDULED ROAD WORKS For Road Duplication"," "," ","","","1517403599059","False"," ","SCHEDULED ROAD WORKS For Road Duplication - KOORAGANG Tourle St/Cormorant Rd between Tourle St Bridge and Egret St","False","Planned","False","False","False","1512376891570","Scheduled road works","None","Night works will occur on only some of the nights mentioned above.<br/>No work will be carried out between Friday 22 December and Sunday 7 January.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","7am","Sunday","6pm"," ","LANE_CLOSURE","Both directions","7am","Weekday nights","6pm"," ","LANE_CLOSURE","Both directions","7am","Saturday","6pm"," ","","","","","","","","","","","","","","","","","",""," ","","Tourle Street Bridge","","","","","","","","between","Tourle Street/Cormorant Road","","0","REG_NORTH","Egret Street","Kooragang","","-1","1508677200000"," "," ","None","None","","","","","Feature"
"151.20709","-33.86875","POINT","714249"," ","Exercise caution","Allow extra travel time","","","","","","","","","","","",""," ","1509618031556","SCHEDULED ROAD WORKS"," "," ","","","1513169999059","False"," ","SCHEDULED ROAD WORKS - SYDNEY King St between George St and Castlereagh St","False","Planned","False","False","False","1512476833266","Scheduled road works","None","Motorists are advised that 3 of 4 eastbound lanes will be closed and to follow traffic controls in place.<br/>","LANE_CLOSURE","Eastbound","5am","Wednesday","10pm"," ","LANE_CLOSURE","Eastbound","5am","Thursday","10:30pm"," ","LANE_CLOSURE","Eastbound","5am","Sunday","9pm"," ","LANE_CLOSURE","Eastbound","5am","Monday","10pm"," ","","","","","","","","","","","","","","","","","",""," ","","George Street","","","","","","","","between","King Street","","0","SYD_MET","Castlereagh Street","Sydney","","-1","1512478800000",""," ","None","None","","","","","Feature"
"150.6925","-33.7501","POINT","726352"," ","Allow extra travel time","Use diversions","","","","","","","","","","","",""," ","1511435710655","SCHEDULED ROAD WORKS Crane lift","Eastbound: Mulgoa Road, Henry Street (Great Western Highway), Riley Street, then Station Street. <br/>Westbound: Lawson Street, then Henry Street (Great Western Highway). <br/>"," ","","","1513169999059","False"," ","SCHEDULED ROAD WORKS Crane lift - PENRITH Jane St between Castlereagh Rd and Station St","False","Planned","False","False","True","1511435710655","Scheduled road works","None"," ","ROAD_CLOSURE","Both directions","5am","Monday","9pm"," ","ROAD_CLOSURE","Both directions","5am","Tuesday","9pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Castlereagh Road","","","","","","","","between","Jane Street","","0","SYD_WEST","Station Street","Penrith","","-1","1512306000000","Maintenance"," ","None","None","","","","","Feature"
"148.44981","-32.19254","POINT","712479"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1508142918131","SCHEDULED ROAD WORKS Bridge work","During bridge closures traffic will be diverted via Burraway Rd.<br/>"," ","","","1528466399059","False"," ","SCHEDULED ROAD WORKS Bridge work - RAWSONVILLE (17KM WEST OF DUBBO) Rawsonville Bridge Rd at Rawsonville Bridge above Macquarie River","False","Planned","False","False","False","1512384485178","Scheduled road works","None","This is a <strong>one lane </strong>bridge and there will be intermittent closures for  maintenance.<br/>Delays up to 20 minutes may be expected. <br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Rawsonville Bridge above Macquarie River","","","","","","","","at","Rawsonville Bridge Road","","0","REG_WEST"," ","Rawsonville (17km west of Dubbo)","","40","1508677200000","Bridge work"," ","None","None","","","","","Feature"
"150.72282","-34.00471","POINT","711485"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1507260801826","SCHEDULED ROAD WORKS Upgrade"," "," ","","","1543582799059","False"," ","SCHEDULED ROAD WORKS Upgrade - ORAN PARK TO BRINGELLY The Northern Rd between Peter Brock Dr and Mersey Rd","False","Planned","False","False","False","1511612767591","Scheduled road works","None","Temporary barriers are placed on The Northern Road between Peter Brock Drive and Mersey Road.<br/> - Road shoulders will be maintained for cyclists. <br/> - Intermittent break down areas will be provided at regular intervals for motorists.<br/>During work times alternating (stop/slow) traffic control will be in place allowing one direction of traffic to pass at a time. <br/>","LANE_CLOSURE","Both directions","5am","Every day","9pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Peter Brock Drive","","","","","","","","between","The Northern Road","","0","SYD_SOUTH","Mersey Road","Oran Park to Bringelly","","-1","1507554000000","Upgrade"," ","None","None","The Northern Rd upgrade project","http://www.rms.nsw.gov.au/projects/sydney-west/the-northern-road/stage-2/index.html","","","Feature"
"149.60234","-30.56469","POINT","725646"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1510797201929","SCHEDULED ROAD WORKS"," "," ","","","1522414799059","False"," ","SCHEDULED ROAD WORKS - COONABARABRAN Newell Hwy - 76km to 80km north of Coonabarabran","False","Planned","False","False","False","1511609681193","Scheduled road works","None","Expect delays of up to 5 minutes. <br/>","LANE_CLOSURE","Both directions","5pm","Weekdays","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","76km to 80km north of Coonabarabran","","","","","","","","-","Newell Highway","","0","REG_WEST"," ","Coonabarabran","","40","1510491600000",""," ","None","None","","","","","Feature"
"150.96659","-33.73166","POINT","726067"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1511209227890","SCHEDULED ROAD WORKS Intersection upgrade"," "," ","","","1514033999059","False"," ","SCHEDULED ROAD WORKS Intersection upgrade - BELLA VISTA Norwest Boulevard at Solent Circuit","True","Planned","False","False","False","1511350267692","Scheduled road works","None","There is no westbound right turn access from Norwest Boulevard into Solent Circuit.<br/>Motorists are advised to use the roundabout at the other end of Solent Circuit instead.<br/>","LANE_CLOSURE","Westbound","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Solent Circuit","","","","","","","","at","Norwest Boulevard","","0","SYD_WEST"," ","Bella Vista","","60","1511096400000","Intersection upgrade"," ","None","None","","","","","Feature"
"151.16722","-33.94764","POINT","714714"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1510009645917","SCHEDULED ROAD WORKS Maintenance"," "," ","","","1516057199059","False"," ","SCHEDULED ROAD WORKS Maintenance - MASCOT General Holmes Dr in Airport Tunnel","False","Planned","False","False","False","1512159054022","Scheduled road works","None","3 of 4 lanes will be closed in both the eastbound and westbound directions.<br/>","LANE_CLOSURE","Both directions","4am","Sunday","11:30pm"," ","LANE_CLOSURE","Both directions","4am","Monday","11:30pm"," ","LANE_CLOSURE","Both directions","4am","Tuesday","11:30pm"," ","LANE_CLOSURE","Both directions","4am","Wednesday","11:30pm"," ","LANE_CLOSURE","Both directions","4am","Thursday","11:30pm"," ","","","","","","","","","","","",""," ","","Airport Tunnel","","","","","","","","in","General Holmes Drive","","0","SYD_MET"," ","Mascot","","-1","1515020400000","Maintenance"," ","None","None","","","","","Feature"
"147.05492","-36.0876","POINT","653284"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1483703569737","SCHEDULED ROAD WORKS"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS - LAKE HUME Riverina Hwy between Bethanga Bridge and Hume Weir Village","False","Planned","False","False","False","1512210180208","Scheduled road works","None","Alternating (stop/slow) traffic control will be in place to allow motorists to pass in one direction at a time. <br/>Expect delays up to 5 minutes. <br/>A height restriction of 4.2m is in place at Bethanga Bridge.<br/>","LANE_CLOSURE","Both directions","5:30pm","Weekdays","6:30am"," ","LANE_CLOSURE","Both directions","1:30pm","Saturday","6:30am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Bethanga Bridge","","","","","","","","between","Riverina Highway","","0","REG_SOUTH","Hume Weir Village","Lake Hume","","40","1493128800000",""," ","None","None","","","","","Feature"
"151.20616","-33.87639","POINT","727077"," ","Exercise caution","Use alternative route","","","","","","","","","","","",""," ","1512034519542","SCHEDULED ROAD WORKS Light rail project","Northbound motorists should use Liverpool and Kent streets instead.<br/>"," ","","","1513947599059","False"," ","SCHEDULED ROAD WORKS Light rail project - SYDNEY George St between Liverpool St and Bathurst St","False","Planned","False","False","True","1512034519542","Scheduled road works","None"," ","ROAD_CLOSURE","Northbound","5am","Sunday","8pm"," ","ROAD_CLOSURE","Northbound","5am","Monday","9pm"," ","ROAD_CLOSURE","Northbound","5am","Tuesday","9pm"," ","ROAD_CLOSURE","Northbound","5am","Wednesday","9pm"," ","ROAD_CLOSURE","Northbound","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","Liverpool Street","","","","","","","","between","George Street","","0","SYD_MET","Bathurst Street","Sydney","","-1","1511960400000","Light rail project"," ","None","None","","","","","Feature"
"151.04713","-33.65326","POINT","714701"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1510005394970","SCHEDULED ROAD WORKS Maintenance"," "," ","","","1513342799060","False"," ","SCHEDULED ROAD WORKS Maintenance - GALSTON Galston Rd at Belbowrie Close","False","Planned","False","False","True","1510005394970","Scheduled road works","None","Alternating (stop/slow) traffic control will be in place allowing one lane of traffic to pass in one direction at a time. <br/>","LANE_CLOSURE","Both directions","5am","Every night","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Belbowrie Close","","","","","","","","at","Galston Road","","0","SYD_NORTH"," ","Galston","","-1","1509973200000","Maintenance"," ","None","None","","","","","Feature"
"151.22612","-33.75109","POINT","708481"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1504686230200","SCHEDULED ROAD WORKS"," "," ","","","1520254799060","False"," ","SCHEDULED ROAD WORKS - FRENCHS FOREST Forest Way between Warringah Rd and Adams St","True","Planned","False","False","False","1510749993207","Scheduled road works","None","1 of 3 lanes will be closed. <br/>","LANE_CLOSURE","Northbound"," ","Every day","24 hours"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Warringah Road","","","","","","","","between","Forest Way","","0","SYD_NORTH","Adams Street","Frenchs Forest","","-1","1504533600000",""," ","None","None","Northern Beaches Hospital Road Upgrade","http://www.rms.nsw.gov.au/nbh","","","Feature"
"151.12343","-33.60017","POINT","614057"," ","Use alternative route","Allow extra travel time","","","","","","","","","","","",""," ","1466401513090","SCHEDULED FERRY MAINTENANCE","Boundary Rd, New Line Rd, Galston Rd, Arcadia Rd and Bay Rd.<br/>"," ","","","1513083599060","False"," ","SCHEDULED FERRY MAINTENANCE - BEROWRA WATERS Berowra Waters Ferry between Bay Rd and Berowra Waters Rd","False","Planned","False","False","False","1510630616383","Scheduled road works","None","Ferry services will not operate on the second Tuesday of each month between 12pm and 2:30pm.<br/>","ROAD_CLOSURE","Both directions","2:30pm","Tuesday","12pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Bay Road","","","","","","","","between","Berowra Waters Ferry","","0","SYD_NORTH","Berowra Waters Road","Berowra Waters","","-1","1512997200000"," "," ","None","None","RMS vehicular ferries","http://www.rms.nsw.gov.au/roads/using-roads/trip-information/vehicular-ferries.html","","","Feature"
