"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_attendingGroups_0","features_properties_attendingGroups_1","features_properties_attendingGroups_2","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_type"
"148.09523","-35.06835","POINT","727176","","","","","","","1512105525931","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - GUNDAGAI Hume Hwy near Sheahan Dr","False","Unplanned","False","False","False","1512106162154","Accident","None"," ","","","","","",""," ","","Sheahan Drive","","Southbound"," "," ","Affected"," "," ","near","Hume Highway","","0","REG_SOUTH"," ","Gundagai","","-1","None","","","","","","",""
"151.19914","-33.8951","POINT","727192","","","","","","","1512110633618","ACCIDENT Motorcycle"," ","None","","","None","True","None","ACCIDENT Motorcycle - REDFERN Regent St at Boundary St","False","Unplanned","False","False","False","1512112505734","Accident","None"," ","","","","","",""," ","","Boundary Street","","Southbound"," "," ","Affected"," "," ","at","Regent Street","","0","SYD_MET"," ","Redfern","","-1","None","","","","","","",""
"148.97011","-34.87068","POINT","727121","","","","","RMS","","1512079586330","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - MANTON Barton Hwy just past Yass Valley Way","False","Unplanned","False","False","False","1512084013460","Breakdown","None"," ","","","","","",""," ","","Yass Valley Way","","Southbound"," "," ","Affected"," "," ","just past","Barton Highway","","0","REG_SOUTH"," ","Manton","","-1","None","","","","","","",""
"151.09365","-33.86294","POINT","727129","","","","","Motorway crew","RMS","1512084596939","HAZARD damaged traffic control signals"," ","None","","","None","True","None","HAZARD damaged traffic control signals - NORTH STRATHFIELD Concord Rd at Patterson St","False","Unplanned","False","False","False","1512086299907","Accident","None"," ","","","","","",""," ","","Patterson Street","","Southbound","1","Lane 1","Lanes closed","2"," ","at","Concord Road","","0","SYD_MET"," ","North Strathfield","","-1","None","","","","","","",""
"151.11496","-30.93187","POINT","727156","","","","","","","1512100195257","ACCIDENT Motorcycle"," ","None","","","None","True","None","ACCIDENT Motorcycle - MOONBI New England Hwy","False","Unplanned","False","False","False","1512102525462","Accident","None"," ","","","","","",""," ",""," ","","Northbound"," "," ","Affected"," "," ","at","New England Highway","","0","REG_NORTH"," ","Moonbi","","-1","None","","","","","","",""
"151.04221","-33.84506","POINT","727199","","","","","","","1512114592941","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - AUBURN Parramatta Rd at St Hilliers Rd","False","Unplanned","False","False","False","1512116589528","Accident","None"," ","","","","","",""," ","","St Hilliers Road","","Westbound","1","Lane 1","Lanes closed","4"," ","at","Parramatta Road","","0","SYD_MET"," ","Auburn","","-1","None","","","","","","",""
"151.19211","-33.56757","POINT","727134","","","","","","","1512086606615","HAZARD Car on fire"," ","None","","","None","True","None","HAZARD Car on fire - COWAN M1 Pacific Mwy (F3) at 3km south of Hawkesbury River Bridge","False","Unplanned","False","False","False","1512089956781","Hazard","None"," ","","","","","",""," ","","3km south of Hawkesbury River Bridge","Significant","Northbound"," "," ","Affected"," "," ","at","M1 Pacific Motorway (F3)","","6","SYD_NORTH"," ","Cowan","Heavy","-1","None","","","","","","",""
"151.17108","-33.81213","POINT","727107","","","","","","","1512074911148","BREAKDOWN Van"," ","None","","","None","True","None","BREAKDOWN Van - LANE COVE Epping Rd at Longueville Rd","False","Unplanned","False","False","False","1512079959056","Breakdown","None"," ","","","","","",""," ","","Longueville Road","","Eastbound","1","Bus lane","Lanes closed","3"," ","at","Epping Road","","0","SYD_NORTH"," ","Lane Cove","","-1","None","","","","","","",""
"151.21494","-33.90088","POINT","727170","","","","","","","1512103884037","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - MOORE PARK South Dowling St approaching Dacey Ave","False","Unplanned","False","False","False","1512108374080","Breakdown","None"," ","","","","","",""," ","","Dacey Avenue"," ","Southbound"," "," ","Affected"," "," ","approaching","South Dowling Street","","-1","SYD_MET"," ","Moore Park","Heavy","-1","None","","","","","","",""
"151.07227","-33.92925","POINT","727135","","","","","","","1512087773745","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - WILEY PARK King Georges Rd at Canterbury Rd","False","Unplanned","False","False","False","1512095599837","Breakdown","None"," ","","","","","",""," ","","Canterbury Road"," ","Southbound","1","Right turn lane","Lanes closed","5"," ","at","King Georges Road","","-1","SYD_MET"," ","Wiley Park","Heavy","-1","None","","","","","","",""
"151.19193","-33.93364","POINT","726155"," ","Check signage","Allow extra travel time"," ","","","1511275143718","CHANGED TRAFFIC CONDITIONS"," "," ","","","1513169999059","False"," ","CHANGED TRAFFIC CONDITIONS - MASCOT Joyce Dr between Ross Smith Ave and Sir Reginald Ansett Dr","True","Planned","False","False","False","1511706217412","Changed traffic conditions","None","Safety barriers now separate the two westbound lanes on Joyce Dr and motorists are not able to change lanes in this area.<br/><br/>Access to the Domestic Airport via Sir Reginald Ansett Dr is restricted to the <strong>left lane only</strong> from Joyce Dr.<br/><br/>Motorists who miss the left turn can continue to Robey St to turn right and then right into O'Riordan St to enter the Domestic Terminal. <br/>","LANE_CLOSURE","Westbound","","Every day","24hrs"," "," ","","Ross Smith Avenue","","","","","","","","between","Joyce Drive","","0","SYD_MET","Sir Reginald Ansett Drive","Mascot","","-1","1511269200000",""," ","None","None","","","Feature"
"150.85548","-33.83204","POINT","727165","","","","","Motorway crew","Tow truck","1512102117012","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - HORSLEY PARK Wallgrove Rd at Chandos Rd","False","Unplanned","False","False","False","1512103324749","Accident","None"," ","","","","","",""," ","","Chandos Road","","Both directions"," "," ","Affected"," "," ","at","Wallgrove Road","","0","SYD_WEST"," ","Horsley Park","","-1","None","","","","","","",""
"150.84688","-33.76068","POINT","727194","","","","","Motorway crew","","1512111673017","ACCIDENT 2 trucks","<strong>Southbound motorists are advised to use Rooty Hill Rd North, Woodstock Avenue, Carlisle Avenue and Great Western Highway or Roper Road.  </strong><br/>","None","","","None","True","None","ACCIDENT 2 trucks - GLENDENNING M7 Mwy at Woodstock Ave","False","Unplanned","False","True","False","1512140808871","Accident","None"," ","","","","","",""," ","","Woodstock Avenue","","Southbound"," "," ","Closed"," ","Motorway","at","M7 Motorway","","0","SYD_WEST"," ","Glendenning","","-1","None","","","","","","",""
"149.4924","-31.17275","POINT","727185","","","","","","","1512109095400","HAZARD Fallen tree"," ","None","","","None","True","None","HAZARD Fallen tree - ROCKY GLEN Oxley Hwy at Yaminba Rd","False","Unplanned","False","False","False","1512115882623","Hazard","None"," ","","","","","",""," ","","Yaminba Road","","Westbound"," "," ","Affected"," "," ","at","Oxley Highway","","0","REG_WEST"," ","Rocky Glen","","-1","None","","","","","","",""
"150.84272","-33.74444","POINT","727207","","","","","","","1512118806197","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - PLUMPTON Rooty Hill Rd at Jersey Rd","False","Unplanned","False","False","False","1512120917271","Accident","None"," ","","","","","",""," ","","Jersey Road","","","","","","","","at","Rooty Hill Road","","0","SYD_WEST"," ","Plumpton","","-1","None","","","","","","",""
"150.74765","-34.10934","POINT","727118","","","","","","","1512079005971","HAZARD Livestock","Woodbridge Road to Finns Rd, and Remembrance Driveway towards Camden. <br/>","None","","","None","True","None","HAZARD Livestock - MENANGLE PARK Menangle Rd at Racecourse Ave","False","Unplanned","False","False","False","1512079600963","Hazard","None","There is a bull on the road. Police have closed the road while they attempt to remove the bull. <br/>","","","","","",""," ","","Racecourse Avenue","","Both directions"," "," ","Closed"," ","Road","at","Menangle Road","","0","SYD_SOUTH"," ","Menangle Park","","-1","None","","","","","","",""
"150.73988","-34.14059","POINT","727062"," ","Check signage","Reduced speed limit","RMS","","","1512024814438","CHANGED TRAFFIC CONDITIONS Damaged road surface"," ","None","","","None","False","None","CHANGED TRAFFIC CONDITIONS Damaged road surface - MENANGLE Hume Mwy near Moreton Park Rd","False","Unplanned","False","False","False","1512448805932","Changed traffic conditions","None","<strong>The speed limit has been reduced to 80km/h in both directions until further notice.</strong><br/>","","","","","",""," ","","Moreton Park Road","","Both directions"," "," ","Affected"," "," ","near","Hume Motorway","","0","SYD_SOUTH"," ","Menangle","","80","None"," "," ","None","None","","","Feature"
"151.23182","-33.75192","POINT","727116","","","","","","","1512078191615","ACCIDENT Bus, Car"," ","None","","","None","True","None","ACCIDENT Bus, Car - FRENCHS FOREST Warringah Rd at Hilmer St","False","Unplanned","False","False","False","1512080963293","Accident","None"," ","","","","","",""," ","","Hilmer Street"," ","Eastbound"," "," ","Affected"," "," ","at","Warringah Road","","-1","SYD_NORTH"," ","Frenchs Forest","Heavy","-1","None","","","","","","",""
"151.01875","-33.83001","POINT","727193","","","","","","","1512111072518","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - GRANVILLE M4 Mwy at James Ruse Dr","False","Unplanned","False","False","False","1512111690442","Breakdown","None"," ","","","","","",""," ","","James Ruse Drive","","Westbound"," ","On-ramp","Affected"," "," ","at","M4 Motorway","","0","SYD_WEST"," ","Granville","","-1","None","","","","","","",""
"150.93878","-33.77099","POINT","727198","","","","","","","1512114518109","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - SEVEN HILLS Lucas Rd at Prospect Hwy","False","Unplanned","False","False","False","1512116366123","Accident","None"," ","","","","","",""," ","","Prospect Highway","","","","","","","","at","Lucas Road","","0","SYD_WEST"," ","Seven Hills","","-1","None","","","","","","",""
"153.5361","-28.20296","POINT","727132","","","","","","","1512085261678","ACCIDENT Multiple vehicles"," ","None","","","None","True","None","ACCIDENT Multiple vehicles - TWEED HEADS M1 Pacfic Mwy at Greenway Dr","False","Unplanned","False","False","False","1512089252232","Accident","None"," ","","","","","",""," ","","Greenway Drive"," ","Northbound"," "," ","Affected"," "," ","at","M1 Pacfic Motorway","","-1","REG_NORTH"," ","Tweed Heads","Heavy","-1","None","","","","","","",""
"151.19473","-33.87348","POINT","727119","","","","","","","1512079093096","'BREAKDOWN Car"," ","None","","","None","True","None","'BREAKDOWN Car - PYRMONT Western Distributor at Allen St","False","Unplanned","False","False","False","1512080855109","Breakdown","None","The vehicle is affecting the off-ramp. <br/>","","","","","",""," ","","Allen Street","","City bound"," "," ","Affected"," "," ","at","Western Distributor","","0","SYD_MET"," ","Pyrmont","","-1","None","","","","","","",""
"151.20945","-33.87685","POINT","727205","","","","","","","1512117188560","TRAFFIC LIGHTS BLACKED OUT"," ","None","","","None","True","None","TRAFFIC LIGHTS BLACKED OUT - SYDNEY Elizabeth St at Liverpool St","False","Unplanned","False","False","False","1512134697932","Traffic lights blacked out","None"," ","","","","","",""," ","","Liverpool Street","","All directions"," "," ","Affected"," "," ","at","Elizabeth Street","","0","SYD_MET"," ","Sydney","","-1","None","","","","","","",""
"147.38153","-35.12064","POINT","727127","","","","","Heavy tow truck","","1512084009123","BREAKDOWN Trailer"," ","None","","","None","True","None","BREAKDOWN Trailer - EAST WAGGA WAGGA Sturt Hwy (Hammond Ave) at Mason St","False","Unplanned","False","False","False","1512087363127","Breakdown","None"," ","","","","","",""," ","","Mason Street","","Westbound","1","Lane 1","Lanes closed","2"," ","at","Sturt Highway (Hammond Ave)","","0","REG_SOUTH"," ","East Wagga Wagga","","-1","None","","","","","","",""
"149.33274","-33.43225","POINT","727117","","","","","RMS","Tow truck","1512078721602","BREAKDOWN Bus"," ","None","","","None","True","None","BREAKDOWN Bus - VITTORIA Mitchell Hwy at Vittoria Rd","False","Unplanned","False","False","False","1512080076741","Breakdown","None"," ","","","","","",""," ","","Vittoria Road","","Both directions"," "," ","Affected"," "," ","at","Mitchell Highway","","0","REG_WEST"," ","Vittoria","","-1","None","","","","","","",""
"151.10989","-33.71852","POINT","727178","","","","","Tow truck","","1512106668414","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - WAHROONGA Pacific Hwy at M1 Pacific Mwy (F3)","False","Unplanned","False","False","False","1512107419997","Breakdown","None"," ","","","","","",""," ","","M1 Pacific Motorway (F3)","","Northbound","1","Right turn lane","Lanes closed","3"," ","at","Pacific Highway","","0","SYD_NORTH"," ","Wahroonga","","-1","None","","","","","","",""
"151.4639","-33.11553","POINT","727108","","","","","","","1512074955904","HAZARD Debris sign"," ","None","","","None","True","None","HAZARD Debris sign - MORISSET M1 Pacific Mwy (F3) approaching Mandalong Rd","False","Unplanned","False","False","False","1512081053023","Hazard","None"," ","","","","","",""," ","","Mandalong Road","","Southbound","1","Lane 1","Lanes closed","2"," ","approaching","M1 Pacific Motorway (F3)","","0","REG_NORTH"," ","Morisset","","-1","None","","","","","","",""
"151.72476","-32.79142","POINT","727160","","","","","","","1512101532254","BREAKDOWN B-Double"," ","None","","","None","True","None","BREAKDOWN B-Double - HEATHERBRAE Pacific Hwy at Hank St","False","Unplanned","False","False","False","1512105801923","Breakdown","None"," ","","","","","",""," ","","Hank Street","Significant","Southbound"," "," ","Affected"," "," ","at","Pacific Highway","","-1","REG_NORTH"," ","Heatherbrae","Heavy","-1","None","","","","","","",""
"151.11372","-33.93621","POINT","727195","","","","","","","1512112373869","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - BEXLEY NORTH M5 East Mwy in Main Tunnel","False","Unplanned","False","False","False","1512113314990","Breakdown","None"," ","","","","","",""," ","","Main Tunnel","Significant","Westbound","1","Lane 2","Lanes closed","2"," ","in","M5 East Motorway","","-1","SYD_MET"," ","Bexley North","Heavy","-1","None","","","","","","",""
"151.20148","-33.81671","POINT","727163","","","","","RMS","","1512102016316","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NAREMBURN Gore Hill Fwy at Willoughby Rd on-ramp","False","Unplanned","False","False","False","1512103992541","Breakdown","None"," ","","","","","",""," ","","Willoughby Road on-ramp"," ","Eastbound"," ","On-ramp","Lanes closed"," "," ","at","Gore Hill Freeway","","-1","SYD_NORTH"," ","Naremburn","Moderate","-1","None","","","","","","",""
"151.40097","-33.30724","POINT","727181","","","","","RMS","","1512107796046","HEAVY TRAFFIC"," ","None","","","None","True","None","HEAVY TRAFFIC - MARDI M1 Pacific Mwy (F3) between Pacific Hwy and Old Maitland Rd","False","Unplanned","False","False","False","1512113432924","Accident","None"," ","","","","","",""," ","","Pacific Highway"," ","Northbound"," "," ","Affected"," "," ","between","M1 Pacific Motorway (F3)","","-1","REG_NORTH","Old Maitland Road","Mardi","Heavy","-1","None","","","","","","",""
